,SessionCode,ParticipantID,RoundCode,id_in_group,TimeRequest,Ftime,Ftimems,Ftimems2,Fchoice,NumberClicks,Ltime,Ltimems,Ltimems2,Lchoice,NumberChoices,Rank,FLchoice,ExtraClicks
192,s3mxv2mt,sqs83230,2,6,0.417,19.0,11.805,11.388,orange,1,19.0,11.805,11.388,orange,1,6,1.0,0.0
193,s3mxv2mt,sqs83230,3,6,0.247,24.0,7.114,6.867,purple,1,24.0,7.114,6.867,purple,1,6,1.0,0.0
194,s3mxv2mt,sqs83230,4,6,0.238,15.0,15.704,15.466000000000001,black,1,15.0,15.704,15.466000000000001,black,1,6,1.0,0.0
195,s3mxv2mt,sqs83230,5,4,0.232,24.0,6.798,6.566,blue,1,24.0,6.798,6.566,blue,1,6,1.0,0.0
196,s3mxv2mt,sqs83230,6,6,0.254,20.0,10.842,10.588000000000001,green,1,20.0,10.842,10.588000000000001,green,1,6,1.0,0.0
197,s3mxv2mt,sqs83230,7,6,1.542,21.0,9.938,8.396,teal,1,21.0,9.938,8.396,teal,1,6,1.0,0.0
198,s3mxv2mt,sqs83230,8,4,0.37,26.0,4.864,4.494,magenta,3,20.0,12.465,12.095,olive,2,5,0.0,1.0
199,s3mxv2mt,sqs83230,9,5,0.201,15.0,15.247,15.046,red,1,15.0,15.247,15.046,red,1,6,1.0,0.0
200,s3mxv2mt,sqs83230,10,1,0.247,25.0,6.671,6.424,orange,5,16.0,15.194,14.947000000000001,orange,5,4,1.0,0.0
201,s3mxv2mt,sqs83230,11,3,0.285,24.0,7.234,6.949,yellow,1,24.0,7.234,6.949,yellow,1,5,1.0,0.0
202,s3mxv2mt,sqs83230,12,2,0.247,24.0,6.231,5.984,black,1,24.0,6.231,5.984,black,1,6,1.0,0.0
203,s3mxv2mt,sqs83230,13,6,0.226,19.0,11.825,11.598999999999998,blue,1,19.0,11.825,11.598999999999998,blue,1,6,1.0,0.0
204,s3mxv2mt,sqs83230,14,5,0.222,25.0,5.681,5.459,green,1,25.0,5.681,5.459,green,1,5,1.0,0.0
205,s3mxv2mt,sqs83230,15,2,0.253,25.0,5.868,5.615,silver,2,22.0,10.741,10.488,teal,2,6,0.0,0.0
206,s3mxv2mt,sqs83230,16,1,0.301,25.0,5.891,5.59,black,1,25.0,5.891,5.59,black,1,5,1.0,0.0
207,s3mxv2mt,sqs83230,17,2,0.263,24.0,6.74,6.477,red,1,24.0,6.74,6.477,red,1,6,1.0,0.0
208,s3mxv2mt,xyxug7i4,2,5,0.533,21.0,10.005,9.472000000000001,orange,1,21.0,10.005,9.472000000000001,orange,1,5,1.0,0.0
209,s3mxv2mt,xyxug7i4,3,4,0.548,24.0,7.052,6.504,purple,1,24.0,7.052,6.504,purple,1,5,1.0,0.0
210,s3mxv2mt,xyxug7i4,4,1,0.401,17.0,13.831,13.43,black,1,17.0,13.831,13.43,black,1,5,1.0,0.0
211,s3mxv2mt,xyxug7i4,5,1,0.564,24.0,6.766,6.202,blue,1,24.0,6.766,6.202,blue,1,5,1.0,0.0
212,s3mxv2mt,xyxug7i4,6,1,0.47,23.0,8.478,8.008,green,1,23.0,8.478,8.008,green,1,5,1.0,0.0
213,s3mxv2mt,xyxug7i4,7,3,2.428,24.0,8.557,6.1290000000000004,teal,1,24.0,8.557,6.1290000000000004,teal,1,5,1.0,0.0
214,s3mxv2mt,xyxug7i4,8,1,0.648,26.0,4.88,4.232,magenta,2,13.0,18.348,17.7,olive,2,6,0.0,0.0
215,s3mxv2mt,xyxug7i4,9,1,0.448,23.0,7.534,7.085999999999999,red,1,23.0,7.534,7.085999999999999,red,1,4,1.0,0.0
216,s3mxv2mt,xyxug7i4,10,4,0.532,23.0,8.113,7.5809999999999995,orange,4,5.0,26.435,25.903,green,4,6,0.0,0.0
217,s3mxv2mt,xyxug7i4,11,6,0.516,23.0,7.898,7.382,yellow,1,23.0,7.898,7.382,yellow,1,6,1.0,0.0
218,s3mxv2mt,xyxug7i4,12,1,0.522,27.0,4.443,3.9209999999999994,black,1,27.0,4.443,3.9209999999999994,black,1,5,1.0,0.0
219,s3mxv2mt,xyxug7i4,13,5,0.495,22.0,9.484,8.989,blue,1,22.0,9.484,8.989,blue,1,5,1.0,0.0
220,s3mxv2mt,xyxug7i4,14,3,0.439,19.0,12.636,12.197,green,1,19.0,12.636,12.197,green,1,6,1.0,0.0
221,s3mxv2mt,xyxug7i4,15,4,0.538,26.0,4.997,4.459,teal,3,16.0,14.549,14.011,teal,3,5,1.0,0.0
222,s3mxv2mt,xyxug7i4,16,5,0.501,25.0,6.377,5.8759999999999994,black,1,25.0,6.377,5.8759999999999994,black,1,6,1.0,0.0
223,s3mxv2mt,xyxug7i4,17,1,0.795,26.0,5.339,4.5440000000000005,red,1,26.0,5.339,4.5440000000000005,red,1,4,1.0,0.0
224,s3mxv2mt,of1k6stw,2,1,0.517,26.0,4.674,4.157,orange,1,26.0,4.674,4.157,orange,1,3,1.0,0.0
225,s3mxv2mt,of1k6stw,3,5,0.363,28.0,3.159,2.796,yellow,2,26.0,4.737,4.3740000000000006,purple,2,2,0.0,0.0
226,s3mxv2mt,of1k6stw,4,4,0.485,29.0,2.442,1.9570000000000003,black,1,29.0,2.442,1.9570000000000003,black,1,2,1.0,0.0
227,s3mxv2mt,of1k6stw,5,3,0.448,28.0,5.012,4.563999999999999,blue,1,28.0,5.012,4.563999999999999,blue,1,2,1.0,0.0
228,s3mxv2mt,of1k6stw,6,2,0.554,28.0,2.792,2.2379999999999995,pink,2,26.0,5.181,4.627,green,2,3,0.0,0.0
229,s3mxv2mt,of1k6stw,7,4,1.912,29.0,3.809,1.8970000000000002,teal,1,29.0,3.809,1.8970000000000002,teal,1,1,1.0,0.0
230,s3mxv2mt,of1k6stw,8,3,0.501,28.0,2.675,2.174,magenta,2,17.0,13.668,13.167,olive,2,2,0.0,0.0
231,s3mxv2mt,of1k6stw,9,3,0.555,27.0,3.978,3.423,indigo,3,12.0,20.212,19.657,red,3,3,0.0,0.0
232,s3mxv2mt,of1k6stw,10,2,0.485,28.0,2.806,2.321,orange,7,6.0,24.7,24.215,orange,7,1,1.0,0.0
233,s3mxv2mt,of1k6stw,11,2,0.532,27.0,3.624,3.092,purple,2,22.0,8.922,8.39,yellow,2,3,0.0,0.0
234,s3mxv2mt,of1k6stw,12,4,0.617,28.0,2.77,2.153,black,1,28.0,2.77,2.153,black,1,2,1.0,0.0
235,s3mxv2mt,of1k6stw,13,1,0.544,28.0,2.918,2.374,red,2,27.0,4.465,3.921,blue,2,2,0.0,0.0
236,s3mxv2mt,of1k6stw,14,1,0.385,29.0,2.164,1.7790000000000001,pink,2,25.0,6.218,5.833,green,2,1,0.0,0.0
237,s3mxv2mt,of1k6stw,15,6,0.401,28.0,2.459,2.058,yellow,4,19.0,11.558,11.157,teal,4,2,0.0,0.0
238,s3mxv2mt,of1k6stw,16,4,0.417,27.0,4.357,3.9400000000000004,black,1,27.0,4.357,3.9400000000000004,black,1,3,1.0,0.0
239,s3mxv2mt,of1k6stw,17,4,0.517,26.0,4.753,4.236,brown,2,25.0,6.092,5.574999999999999,red,2,3,0.0,0.0
240,s3mxv2mt,zyvqd62b,2,3,0.702,24.0,7.229,6.527,green,2,22.0,9.535,8.833,orange,2,4,0.0,0.0
241,s3mxv2mt,zyvqd62b,3,3,0.679,26.0,5.179,4.5,purple,1,26.0,5.179,4.5,purple,1,4,1.0,0.0
242,s3mxv2mt,zyvqd62b,4,3,0.601,26.0,5.464,4.863,black,1,26.0,5.464,4.863,black,1,4,1.0,0.0
243,s3mxv2mt,zyvqd62b,5,5,0.733,26.0,5.044,4.311,blue,1,26.0,5.044,4.311,blue,1,3,1.0,0.0
244,s3mxv2mt,zyvqd62b,6,5,0.67,26.0,4.928,4.258,green,1,26.0,4.928,4.258,green,1,4,1.0,0.0
245,s3mxv2mt,zyvqd62b,7,5,2.521,27.0,6.145,3.6239999999999997,teal,1,27.0,6.145,3.6239999999999997,teal,1,4,1.0,0.0
246,s3mxv2mt,zyvqd62b,8,2,0.664,28.0,3.624,2.96,magenta,3,13.0,18.211,17.546999999999997,olive,2,4,0.0,1.0
247,s3mxv2mt,zyvqd62b,9,2,0.671,20.0,11.544,10.873000000000001,blue,2,13.0,17.838,17.167,red,2,5,0.0,0.0
248,s3mxv2mt,zyvqd62b,10,3,0.632,27.0,6.592,5.96,orange,5,14.0,17.499,16.866999999999997,green,4,3,0.0,1.0
249,s3mxv2mt,zyvqd62b,11,4,0.601,27.0,3.672,3.071,purple,2,26.0,5.476,4.875,yellow,2,4,0.0,0.0
250,s3mxv2mt,zyvqd62b,12,3,0.733,27.0,4.089,3.3560000000000003,black,1,27.0,4.089,3.3560000000000003,black,1,4,1.0,0.0
251,s3mxv2mt,zyvqd62b,13,4,0.58,28.0,3.171,2.5909999999999997,blue,1,28.0,3.171,2.5909999999999997,blue,1,3,1.0,0.0
252,s3mxv2mt,zyvqd62b,14,2,0.607,27.0,3.822,3.215,pink,2,23.0,8.384,7.777,green,2,4,0.0,0.0
253,s3mxv2mt,zyvqd62b,15,1,0.801,27.0,3.994,3.193,yellow,2,24.0,7.556,6.755,teal,2,4,0.0,0.0
254,s3mxv2mt,zyvqd62b,16,2,0.733,27.0,4.473,3.7399999999999998,black,1,27.0,4.473,3.7399999999999998,black,1,4,1.0,0.0
255,s3mxv2mt,zyvqd62b,17,3,0.892,26.0,5.455,4.563,red,1,26.0,5.455,4.563,red,1,5,1.0,0.0
256,s3mxv2mt,8h9sg5m0,2,4,0.548,28.0,2.691,2.143,orange,1,28.0,2.691,2.143,orange,1,1,1.0,0.0
257,s3mxv2mt,8h9sg5m0,3,2,0.733,28.0,2.807,2.074,purple,1,28.0,2.807,2.074,purple,1,1,1.0,0.0
258,s3mxv2mt,8h9sg5m0,4,2,0.639,28.0,2.389,1.7499999999999998,magenta,2,24.0,6.698,6.059,black,2,1,0.0,0.0
259,s3mxv2mt,8h9sg5m0,5,6,0.617,28.0,2.87,2.253,blue,1,28.0,2.87,2.253,blue,1,1,1.0,0.0
260,s3mxv2mt,8h9sg5m0,6,4,0.633,28.0,2.491,1.858,green,1,28.0,2.491,1.858,green,1,1,1.0,0.0
261,s3mxv2mt,8h9sg5m0,7,2,2.475,28.0,3.925,1.4499999999999997,yellow,2,26.0,6.615,4.140000000000001,teal,2,2,0.0,0.0
262,s3mxv2mt,8h9sg5m0,8,5,0.601,29.0,2.074,1.4729999999999999,magenta,2,26.0,5.212,4.611,olive,2,1,0.0,0.0
263,s3mxv2mt,8h9sg5m0,9,6,0.533,27.0,3.94,3.407,red,1,27.0,3.94,3.407,red,1,2,1.0,0.0
264,s3mxv2mt,8h9sg5m0,10,6,0.469,28.0,3.007,2.5380000000000003,orange,1,28.0,3.007,2.5380000000000003,orange,1,2,1.0,0.0
265,s3mxv2mt,8h9sg5m0,11,1,0.548,27.0,3.423,2.875,purple,2,19.0,11.812,11.264,yellow,2,2,0.0,0.0
266,s3mxv2mt,8h9sg5m0,12,5,0.664,28.0,2.808,2.1439999999999997,magenta,2,27.0,3.826,3.162,black,2,3,0.0,0.0
267,s3mxv2mt,8h9sg5m0,13,3,0.529,26.0,4.538,4.009,blue,3,21.0,10.085,9.556000000000001,blue,3,4,1.0,0.0
268,s3mxv2mt,8h9sg5m0,14,4,0.57,28.0,2.697,2.1270000000000002,cyan,2,24.0,7.134,6.564,green,2,2,0.0,0.0
269,s3mxv2mt,8h9sg5m0,15,3,0.839,28.0,3.662,2.823,silver,4,18.0,12.58,11.741,teal,4,3,0.0,0.0
270,s3mxv2mt,8h9sg5m0,16,3,0.517,28.0,2.954,2.4370000000000003,black,1,28.0,2.954,2.4370000000000003,black,1,1,1.0,0.0
271,s3mxv2mt,8h9sg5m0,17,5,0.486,27.0,3.965,3.479,red,1,27.0,3.965,3.479,red,1,2,1.0,0.0
272,s3mxv2mt,s4p1ji1d,2,2,0.486,27.0,3.671,3.1849999999999996,green,2,24.0,6.812,6.3260000000000005,orange,2,2,0.0,0.0
273,s3mxv2mt,s4p1ji1d,3,1,0.581,28.0,3.46,2.879,purple,1,28.0,3.46,2.879,purple,1,3,1.0,0.0
274,s3mxv2mt,s4p1ji1d,4,5,0.654,28.0,3.175,2.521,black,1,28.0,3.175,2.521,black,1,3,1.0,0.0
275,s3mxv2mt,s4p1ji1d,5,2,0.702,27.0,5.059,4.357,blue,1,27.0,5.059,4.357,blue,1,4,1.0,0.0
276,s3mxv2mt,s4p1ji1d,6,3,0.655,28.0,2.777,2.122,green,1,28.0,2.777,2.122,green,1,2,1.0,0.0
277,s3mxv2mt,s4p1ji1d,7,1,2.179,28.0,4.664,2.485,teal,1,28.0,4.664,2.485,teal,1,3,1.0,0.0
278,s3mxv2mt,s4p1ji1d,8,6,0.586,28.0,3.439,2.853,olive,1,28.0,3.439,2.853,olive,1,3,1.0,0.0
279,s3mxv2mt,s4p1ji1d,9,4,0.517,27.0,3.708,3.1910000000000003,blue,2,7.0,23.668,23.151,red,2,1,0.0,0.0
280,s3mxv2mt,s4p1ji1d,10,5,0.548,24.0,6.84,6.292,orange,1,24.0,6.84,6.292,orange,1,5,1.0,0.0
281,s3mxv2mt,s4p1ji1d,11,5,0.717,28.0,3.339,2.622,yellow,1,28.0,3.339,2.622,yellow,1,1,1.0,0.0
282,s3mxv2mt,s4p1ji1d,12,6,0.485,28.0,2.707,2.222,black,1,28.0,2.707,2.222,black,1,1,1.0,0.0
283,s3mxv2mt,s4p1ji1d,13,2,0.611,28.0,2.671,2.0599999999999996,red,2,24.0,6.981,6.37,blue,2,1,0.0,0.0
284,s3mxv2mt,s4p1ji1d,14,6,1.008,29.0,2.839,1.831,green,1,29.0,2.839,1.831,green,1,3,1.0,0.0
285,s3mxv2mt,s4p1ji1d,15,5,0.516,29.0,2.19,1.674,teal,5,18.0,12.959,12.443,teal,5,1,1.0,0.0
286,s3mxv2mt,s4p1ji1d,16,6,0.58,27.0,4.226,3.646,black,1,27.0,4.226,3.646,black,1,2,1.0,0.0
287,s3mxv2mt,s4p1ji1d,17,6,0.564,29.0,2.407,1.843,red,1,29.0,2.407,1.843,red,1,1,1.0,0.0
288,wdt8k9cv,dxvlc2fv,2,2,0.316,27.0,3.435,3.119,green,1,27.0,3.435,3.119,green,1,2,1.0,0.0
289,wdt8k9cv,dxvlc2fv,3,2,0.3,27.0,3.875,3.575,purple,1,27.0,3.875,3.575,purple,1,1,1.0,0.0
290,wdt8k9cv,dxvlc2fv,4,2,0.231,27.0,3.391,3.16,magenta,1,27.0,3.391,3.16,magenta,1,2,1.0,0.0
291,wdt8k9cv,dxvlc2fv,5,4,0.263,26.0,4.854,4.591,red,1,26.0,4.854,4.591,red,1,5,1.0,0.0
292,wdt8k9cv,dxvlc2fv,6,6,0.232,27.0,3.772,3.5399999999999996,cyan,1,27.0,3.772,3.5399999999999996,cyan,1,2,1.0,0.0
293,wdt8k9cv,dxvlc2fv,7,4,0.285,27.0,3.678,3.393,teal,1,27.0,3.678,3.393,teal,1,3,1.0,0.0
294,wdt8k9cv,dxvlc2fv,8,1,0.401,28.0,3.142,2.7409999999999997,magenta,3,15.0,15.62,15.219,olive,3,2,0.0,0.0
295,wdt8k9cv,dxvlc2fv,9,2,0.37,27.0,3.494,3.124,blue,2,22.0,9.137,8.767000000000001,red,2,1,0.0,0.0
296,wdt8k9cv,dxvlc2fv,10,4,0.385,28.0,4.889,4.5040000000000004,green,2,23.0,7.944,7.559,orange,2,4,0.0,0.0
297,wdt8k9cv,dxvlc2fv,11,3,0.238,28.0,2.691,2.453,purple,1,28.0,2.691,2.453,purple,1,1,1.0,0.0
298,wdt8k9cv,dxvlc2fv,12,2,0.57,27.0,3.873,3.3030000000000004,magenta,1,27.0,3.873,3.3030000000000004,magenta,1,4,1.0,0.0
299,wdt8k9cv,dxvlc2fv,13,4,0.764,28.0,3.271,2.5069999999999997,red,1,28.0,3.271,2.5069999999999997,red,1,4,1.0,0.0
300,wdt8k9cv,dxvlc2fv,14,6,0.517,28.0,2.827,2.31,cyan,1,28.0,2.827,2.31,cyan,1,4,1.0,0.0
301,wdt8k9cv,dxvlc2fv,15,2,0.495,26.0,4.874,4.379,silver,2,18.0,13.294,12.799000000000001,teal,2,5,0.0,0.0
302,wdt8k9cv,dxvlc2fv,16,6,0.27,28.0,2.661,2.391,magenta,1,28.0,2.661,2.391,magenta,1,2,1.0,0.0
303,wdt8k9cv,dxvlc2fv,17,2,0.579,26.0,4.867,4.288,blue,2,20.0,10.6,10.020999999999999,red,2,6,0.0,0.0
304,wdt8k9cv,iox47c7g,2,5,0.385,29.0,2.021,1.636,green,1,29.0,2.021,1.636,green,1,1,1.0,0.0
305,wdt8k9cv,iox47c7g,3,6,0.418,27.0,4.06,3.6419999999999995,purple,1,27.0,4.06,3.6419999999999995,purple,1,2,1.0,0.0
306,wdt8k9cv,iox47c7g,4,5,0.432,29.0,2.035,1.6030000000000002,black,2,17.0,13.475,13.043,magenta,2,1,0.0,0.0
307,wdt8k9cv,iox47c7g,5,5,0.675,28.0,2.811,2.136,red,1,28.0,2.811,2.136,red,1,1,1.0,0.0
308,wdt8k9cv,iox47c7g,6,1,0.501,29.0,2.053,1.552,cyan,1,29.0,2.053,1.552,cyan,1,1,1.0,0.0
309,wdt8k9cv,iox47c7g,7,6,0.501,28.0,2.891,2.39,teal,1,28.0,2.891,2.39,teal,1,2,1.0,0.0
310,wdt8k9cv,iox47c7g,8,3,0.818,29.0,2.309,1.491,black,2,25.0,7.6,6.782,olive,2,1,0.0,0.0
311,wdt8k9cv,iox47c7g,9,6,0.417,26.0,4.658,4.2410000000000005,blue,2,13.0,18.325,17.907999999999998,red,2,2,0.0,0.0
312,wdt8k9cv,iox47c7g,10,2,0.562,29.0,2.4,1.8379999999999999,green,3,19.0,11.575,11.013,orange,2,1,0.0,1.0
313,wdt8k9cv,iox47c7g,11,6,0.455,28.0,3.187,2.7319999999999998,purple,1,28.0,3.187,2.7319999999999998,purple,1,4,1.0,0.0
314,wdt8k9cv,iox47c7g,12,1,0.649,28.0,2.676,2.027,magenta,3,22.0,9.309,8.66,magenta,3,1,1.0,0.0
315,wdt8k9cv,iox47c7g,13,5,0.401,29.0,1.921,1.52,red,1,29.0,1.921,1.52,red,1,1,1.0,0.0
316,wdt8k9cv,iox47c7g,14,3,0.454,29.0,1.72,1.266,cyan,1,29.0,1.72,1.266,cyan,1,1,1.0,0.0
317,wdt8k9cv,iox47c7g,15,1,0.702,29.0,2.722,2.02,silver,2,17.0,14.627,13.925,teal,2,3,0.0,0.0
318,wdt8k9cv,iox47c7g,16,2,0.486,29.0,1.887,1.401,black,2,24.0,6.731,6.245,magenta,2,1,0.0,0.0
319,wdt8k9cv,iox47c7g,17,5,0.301,28.0,2.581,2.28,indigo,2,25.0,5.939,5.638,red,2,3,0.0,0.0
320,wdt8k9cv,guarpzfl,2,1,0.47,19.0,11.944,11.474,green,1,19.0,11.944,11.474,green,1,6,1.0,0.0
321,wdt8k9cv,guarpzfl,3,3,0.532,23.0,8.192,7.66,purple,1,23.0,8.192,7.66,purple,1,6,1.0,0.0
322,wdt8k9cv,guarpzfl,4,4,0.548,23.0,7.632,7.084,black,2,19.0,12.492,11.944,magenta,2,6,0.0,0.0
323,wdt8k9cv,guarpzfl,5,6,0.775,27.0,4.283,3.5080000000000005,red,1,27.0,4.283,3.5080000000000005,red,1,4,1.0,0.0
324,wdt8k9cv,guarpzfl,6,2,0.564,26.0,5.151,4.587,cyan,1,26.0,5.151,4.587,cyan,1,4,1.0,0.0
325,wdt8k9cv,guarpzfl,7,5,0.871,27.0,4.173,3.302,teal,1,27.0,4.173,3.302,teal,1,4,1.0,0.0
326,wdt8k9cv,guarpzfl,8,4,0.58,26.0,4.73,4.15,olive,3,10.0,20.919,20.339000000000002,olive,3,5,1.0,0.0
327,wdt8k9cv,guarpzfl,9,5,0.633,25.0,6.478,5.845,red,3,14.0,16.698,16.065,red,3,6,1.0,0.0
328,wdt8k9cv,guarpzfl,10,1,0.532,27.0,4.958,4.426,green,2,22.0,8.938,8.406,orange,2,6,0.0,0.0
329,wdt8k9cv,guarpzfl,11,4,0.555,28.0,3.26,2.7049999999999996,purple,1,28.0,3.26,2.7049999999999996,purple,1,5,1.0,0.0
330,wdt8k9cv,guarpzfl,12,4,0.94,28.0,3.024,2.084,magenta,3,24.0,7.648,6.708,magenta,3,2,1.0,0.0
331,wdt8k9cv,guarpzfl,13,3,0.749,28.0,3.224,2.475,red,1,28.0,3.224,2.475,red,1,3,1.0,0.0
332,wdt8k9cv,guarpzfl,14,5,0.57,28.0,3.165,2.595,green,2,27.0,4.342,3.772,cyan,2,5,0.0,0.0
333,wdt8k9cv,guarpzfl,15,6,0.651,28.0,2.584,1.933,yellow,4,23.0,8.114,7.463000000000001,teal,4,1,0.0,0.0
334,wdt8k9cv,guarpzfl,16,5,0.548,26.0,4.967,4.419,magenta,1,26.0,4.967,4.419,magenta,1,5,1.0,0.0
335,wdt8k9cv,guarpzfl,17,4,0.532,28.0,2.839,2.307,red,1,28.0,2.839,2.307,red,1,4,1.0,0.0
336,wdt8k9cv,rk5v2deu,2,4,0.555,27.0,4.163,3.608,green,1,27.0,4.163,3.608,green,1,4,1.0,0.0
337,wdt8k9cv,rk5v2deu,3,4,0.41,24.0,7.106,6.696,purple,1,24.0,7.106,6.696,purple,1,5,1.0,0.0
338,wdt8k9cv,rk5v2deu,4,3,0.416,25.0,5.844,5.428,magenta,1,25.0,5.844,5.428,magenta,1,5,1.0,0.0
339,wdt8k9cv,rk5v2deu,5,2,0.463,24.0,7.161,6.6979999999999995,blue,2,21.0,9.465,9.002,red,2,6,0.0,0.0
340,wdt8k9cv,rk5v2deu,6,5,0.517,25.0,5.33,4.813,cyan,1,25.0,5.33,4.813,cyan,1,6,1.0,0.0
341,wdt8k9cv,rk5v2deu,7,1,0.432,26.0,5.182,4.75,teal,1,26.0,5.182,4.75,teal,1,6,1.0,0.0
342,wdt8k9cv,rk5v2deu,8,6,0.68,24.0,7.623,6.9430000000000005,olive,4,12.0,19.036,18.356,olive,3,6,1.0,1.0
343,wdt8k9cv,rk5v2deu,9,3,0.448,25.0,6.084,5.635999999999999,red,3,11.0,20.16,19.712,red,3,5,1.0,0.0
344,wdt8k9cv,rk5v2deu,10,3,0.593,27.0,4.936,4.343,green,2,20.0,10.535,9.942,orange,2,5,0.0,0.0
345,wdt8k9cv,rk5v2deu,11,2,0.354,25.0,5.449,5.095,yellow,2,24.0,6.952,6.598,purple,2,6,0.0,0.0
346,wdt8k9cv,rk5v2deu,12,5,0.671,26.0,4.748,4.077,magenta,2,23.0,7.989,7.318,magenta,1,5,1.0,1.0
347,wdt8k9cv,rk5v2deu,13,6,0.733,28.0,3.339,2.606,red,1,28.0,3.339,2.606,red,1,5,1.0,0.0
348,wdt8k9cv,rk5v2deu,14,2,0.486,27.0,3.544,3.058,cyan,1,27.0,3.544,3.058,cyan,1,6,1.0,0.0
349,wdt8k9cv,rk5v2deu,15,4,0.464,23.0,8.299,7.834999999999999,teal,1,23.0,8.299,7.834999999999999,teal,1,6,1.0,0.0
350,wdt8k9cv,rk5v2deu,16,1,0.401,25.0,6.075,5.674,olive,2,23.0,7.788,7.3870000000000005,magenta,2,6,0.0,0.0
351,wdt8k9cv,rk5v2deu,17,6,0.448,26.0,4.434,3.986,red,2,22.0,9.075,8.626999999999999,red,1,5,1.0,1.0
352,wdt8k9cv,98zo9bqh,2,6,0.617,27.0,3.947,3.33,green,1,27.0,3.947,3.33,green,1,3,1.0,0.0
353,wdt8k9cv,98zo9bqh,3,5,0.751,26.0,5.447,4.696,purple,1,26.0,5.447,4.696,purple,1,4,1.0,0.0
354,wdt8k9cv,98zo9bqh,4,1,0.589,26.0,5.127,4.538,magenta,1,26.0,5.127,4.538,magenta,1,4,1.0,0.0
355,wdt8k9cv,98zo9bqh,5,1,0.569,28.0,3.127,2.558,red,1,28.0,3.127,2.558,red,1,2,1.0,0.0
356,wdt8k9cv,98zo9bqh,6,4,0.633,27.0,3.909,3.276,cyan,1,27.0,3.909,3.276,cyan,1,3,1.0,0.0
357,wdt8k9cv,98zo9bqh,7,2,0.887,28.0,2.691,1.8039999999999998,teal,1,28.0,2.691,1.8039999999999998,teal,1,1,1.0,0.0
358,wdt8k9cv,98zo9bqh,8,5,0.649,28.0,3.211,2.562,olive,1,28.0,3.211,2.562,olive,1,3,1.0,0.0
359,wdt8k9cv,98zo9bqh,9,1,0.655,26.0,5.445,4.79,blue,2,17.0,13.8,13.145000000000001,red,2,4,0.0,0.0
360,wdt8k9cv,98zo9bqh,10,6,0.717,29.0,2.569,1.8519999999999999,orange,1,29.0,2.569,1.8519999999999999,orange,1,2,1.0,0.0
361,wdt8k9cv,98zo9bqh,11,1,0.671,28.0,3.138,2.4669999999999996,yellow,2,26.0,5.327,4.656,purple,2,3,0.0,0.0
362,wdt8k9cv,98zo9bqh,12,6,0.887,25.0,6.448,5.561,magenta,1,25.0,6.448,5.561,magenta,1,6,1.0,0.0
363,wdt8k9cv,98zo9bqh,13,2,0.617,25.0,6.246,5.6290000000000004,red,1,25.0,6.246,5.6290000000000004,red,1,6,1.0,0.0
364,wdt8k9cv,98zo9bqh,14,1,0.602,29.0,2.439,1.8370000000000002,pink,2,25.0,5.772,5.17,cyan,2,2,0.0,0.0
365,wdt8k9cv,98zo9bqh,15,5,0.749,29.0,2.7,1.951,teal,3,25.0,6.432,5.683000000000001,teal,3,2,1.0,0.0
366,wdt8k9cv,98zo9bqh,16,3,0.655,27.0,4.359,3.7039999999999997,magenta,1,27.0,4.359,3.7039999999999997,magenta,1,4,1.0,0.0
367,wdt8k9cv,98zo9bqh,17,3,0.595,29.0,2.523,1.9280000000000002,blue,2,23.0,7.658,7.063000000000001,red,2,1,0.0,0.0
368,wdt8k9cv,xac2cc6k,2,3,0.57,25.0,5.87,5.3,green,1,25.0,5.87,5.3,green,1,5,1.0,0.0
369,wdt8k9cv,xac2cc6k,3,1,0.501,26.0,5.263,4.762,purple,1,26.0,5.263,4.762,purple,1,3,1.0,0.0
370,wdt8k9cv,xac2cc6k,4,6,0.605,28.0,3.422,2.817,black,2,24.0,7.563,6.958,magenta,2,3,0.0,0.0
371,wdt8k9cv,xac2cc6k,5,3,0.628,27.0,4.035,3.407,blue,2,24.0,7.393,6.765,red,2,3,0.0,0.0
372,wdt8k9cv,xac2cc6k,6,3,0.733,26.0,5.261,4.5280000000000005,cyan,1,26.0,5.261,4.5280000000000005,cyan,1,5,1.0,0.0
373,wdt8k9cv,xac2cc6k,7,3,0.864,27.0,4.443,3.5789999999999997,teal,1,27.0,4.443,3.5789999999999997,teal,1,5,1.0,0.0
374,wdt8k9cv,xac2cc6k,8,2,0.664,27.0,3.96,3.296,black,2,18.0,12.697,12.033,olive,2,4,0.0,0.0
375,wdt8k9cv,xac2cc6k,9,4,0.533,26.0,4.896,4.3629999999999995,red,3,12.0,18.617,18.084,red,3,3,1.0,0.0
376,wdt8k9cv,xac2cc6k,10,5,0.639,28.0,4.858,4.218999999999999,orange,3,21.0,10.62,9.981,orange,3,3,1.0,0.0
377,wdt8k9cv,xac2cc6k,11,5,0.539,28.0,2.744,2.205,purple,1,28.0,2.744,2.205,purple,1,2,1.0,0.0
378,wdt8k9cv,xac2cc6k,12,3,0.749,28.0,3.372,2.6229999999999998,black,2,26.0,5.052,4.303,magenta,2,3,0.0,0.0
379,wdt8k9cv,xac2cc6k,13,1,0.501,28.0,2.923,2.422,red,1,28.0,2.923,2.422,red,1,2,1.0,0.0
380,wdt8k9cv,xac2cc6k,14,4,0.586,28.0,2.745,2.1590000000000003,cyan,3,25.0,6.361,5.7749999999999995,cyan,3,3,1.0,0.0
